时间,Twitter ID,用户名,正文,回复,转发,点赞
"2016-11-15, 4:18 PM",TeslaClubUK,Tesla Owners Club UK,"The Model X takes 6% (8th) of total US market share of Large Luxury SUV Sales #tesla #modelx #teslamodel3 #elonmusk 
http://insideevs.com/tesla-model-x-grabs-6-of-u-s-large-luxury-suv-segment-in-q3/ …",0,0,0
"2016-11-15, 2:49 PM",ElectricCarNews,Morey Schapira,Chevrolet Bolt Wins Motor Trend’s 2017 Car of the Year Award http://dlvr.it/MgPBRP  #Chevrolet #News #chevybolt #teslamodel3,0,0,0
"2016-11-15, 1:33 PM",mdierker,Markus Dierker,"Deutsche #Motorpresse, es wird einfach nicht besser: ""2019, könnte eventuell"" #tesla #teslamodel3 #pressefailhttp://www.autobild.de/artikel/vw-cuve-2019-vorschau-8637581.html …",0,0,0
"2016-11-15, 12:51 PM",evannex_com,EVANNEX for Tesla,"#TeslaModelS voted America's most loved car again, read here: http://ow.ly/zTfe306cpDd  $tsla #teslamotors #teslamodelx #teslamodel3 #tesla",0,9,22
"2016-11-15, 12:18 PM",WaitingForTesla,Waiting For Tesla,Day228: My #TeslaModel3 will emit #BlackSabbath when it slows down.  Let's make that happen.   https://electrek.co/2016/11/14/all-electric-cars-emit-sound-pedestrian/ … via @FredericLambert,0,0,0
"2016-11-15, 11:41 AM",TheTeslaModelS,TeslaModelS,Tesla wil in Europa 'Gigafactory' voor batterijen bouwen #TeslaModelS #teslamodel3 https://fd.nl/ondernemen/1174742/tesla-neemt-duitse-machinebouwer-grohmann-over …,0,2,2
"2016-11-15, 10:56 AM",rayban123,Ray Ban,Has $GM cracked the code for success with an electric vehicle —2017 #Chevy #Bolt has power/range. #teslamodel3 $TSLAhttp://driving.ca/chevrolet/bolt/reviews/road-test/first-drive-2017-chevrolet-bolt …,0,0,1
"2016-11-15, 10:20 AM",Model3Owners,Model 3 Owners Club,Good analysis of possible Supercharging costs: https://model3ownersclub.com/threads/supercharging-beginning-2017.1682/page-2#post-9949 … #Tesla #teslamodel3,0,1,8
"2016-11-15, 9:10 AM",Felnuba,Felipe Núñez Badínez,"""¿Quieres convertirte en ingeniero de coches autónomos?"" https://hipertextual.com/2016/11/ingeniero-de-coches-autonomos … #tecnología #tesla #teslamodel3 #TeslaMotors",0,0,0
"2016-11-15, 8:25 AM",Edelsway,Edelsway,"#electriccars #tesla #TeslaMotors #teslamodel3 #RenaultZOE IN THE US, ELECTRIC CARS WILL HAVE TO MAKE NOISE http://bit.ly/2eWfCzY pic.twitter.com/078ojwmJeE",0,0,0
"2016-11-15, 8:19 AM",heyimjoew,Joe Wituschek 📎,Right now it's an unknown love. My Tesla doesn't even know I exist yet. But one day  #tesla #teslamodel3 https://twitter.com/elonmusk/status/798370472832352256 …,0,0,0
"2016-11-15, 7:57 AM",TeslaClubUK,Tesla Owners Club UK,It shows really how much of an achievement it is for Tesla to get to where it is now! #tesla #model3 #teslamodel3 #elonmuskhttps://twitter.com/Model3Owners/status/798504533534113792 …,1,0,0
"2016-11-15, 7:51 AM",teknoblog_ru,ТЭКНОБЛОГ,#Hyundai делает ставку в своей стратег ... http://wp.me/p3h0NQ-ivB  #ChevroletBolt #IoniqElectric #TeslaModel3 pic.twitter.com/iMwh5Bw1Mz,0,0,0
"2016-11-15, 7:33 AM",evannex_com,EVANNEX for Tesla,"#TeslaModel3 battery improves 30% says #Tesla CTO JB Straubel, watch here: http://ow.ly/r0Ex306bE7s  $tsla #teslamotors #teslamodels #elonmusk",0,4,6
"2016-11-15, 5:24 AM",AmareshR7,Amaresh Rajaratnam,Tesla Model 3 #tesla #teslamodel3 #TeslaMotors #Elonmusk @elonmusk this looks beautiful!pic.twitter.com/elCu6REMDl,0,0,1
"2016-11-16, 1:38 AM",hbkwee,Hwie-Bing Kwee,Next step? after my #TeslaModel3 #Jaguar i-pace should have full autonomous driving and improved charging @80Kwh  http://newsroom.jaguarlandrover.com/news/2016/11/jaguar-reveals-i-pace-concept-electric-performance-suv …pic.twitter.com/9KY9Phbl3C,0,0,2
"2016-11-15, 9:17 PM",johnalunil,John Mathew,Tesla: What Will The Model 3 Cost? $TSLA #teslamodel3 #tesla #stocks #Financehttp://www.seekingalpha.com/article/4023765,0,0,0
"2016-11-15, 4:37 PM",LMerchantDesign,Laura Merchant,I am happy to be contributing to a great company who cares about our planet. Reserved my #teslamodel3 today! @TeslaMotors @elonmusk,0,0,2
"2016-11-15, 4:34 PM",LMerchantDesign,Laura Merchant,Late to the game but I just placed a reservation on a @TeslaMotors #Model3 and can't wait for 2 years to go by! #teslamodel3 TY @elonmusk!,1,1,4
"2016-11-15, 4:18 PM",TeslaClubUK,Tesla Owners Club UK,"The Model X takes 6% (8th) of total US market share of Large Luxury SUV Sales #tesla #modelx #teslamodel3 #elonmusk 
http://insideevs.com/tesla-model-x-grabs-6-of-u-s-large-luxury-suv-segment-in-q3/ …",0,0,0
"2016-11-15, 2:49 PM",ElectricCarNews,Morey Schapira,Chevrolet Bolt Wins Motor Trend’s 2017 Car of the Year Award http://dlvr.it/MgPBRP  #Chevrolet #News #chevybolt #teslamodel3,0,0,0
"2016-11-15, 1:33 PM",mdierker,Markus Dierker,"Deutsche #Motorpresse, es wird einfach nicht besser: ""2019, könnte eventuell"" #tesla #teslamodel3 #pressefailhttp://www.autobild.de/artikel/vw-cuve-2019-vorschau-8637581.html …",0,0,0
"2016-11-15, 12:51 PM",evannex_com,EVANNEX for Tesla,"#TeslaModelS voted America's most loved car again, read here: http://ow.ly/zTfe306cpDd  $tsla #teslamotors #teslamodelx #teslamodel3 #tesla",0,9,22
"2016-11-15, 12:18 PM",WaitingForTesla,Waiting For Tesla,Day228: My #TeslaModel3 will emit #BlackSabbath when it slows down.  Let's make that happen.   https://electrek.co/2016/11/14/all-electric-cars-emit-sound-pedestrian/ … via @FredericLambert,0,0,0
"2016-11-15, 11:41 AM",TheTeslaModelS,TeslaModelS,Tesla wil in Europa 'Gigafactory' voor batterijen bouwen #TeslaModelS #teslamodel3 https://fd.nl/ondernemen/1174742/tesla-neemt-duitse-machinebouwer-grohmann-over …,0,2,2
"2016-11-15, 10:56 AM",rayban123,Ray Ban,Has $GM cracked the code for success with an electric vehicle —2017 #Chevy #Bolt has power/range. #teslamodel3 $TSLAhttp://driving.ca/chevrolet/bolt/reviews/road-test/first-drive-2017-chevrolet-bolt …,0,0,1
"2016-11-15, 10:20 AM",Model3Owners,Model 3 Owners Club,Good analysis of possible Supercharging costs: https://model3ownersclub.com/threads/supercharging-beginning-2017.1682/page-2#post-9949 … #Tesla #teslamodel3,0,1,8
"2016-11-15, 9:10 AM",Felnuba,Felipe Núñez Badínez,"""¿Quieres convertirte en ingeniero de coches autónomos?"" https://hipertextual.com/2016/11/ingeniero-de-coches-autonomos … #tecnología #tesla #teslamodel3 #TeslaMotors",0,0,0
"2016-11-15, 8:25 AM",Edelsway,Edelsway,"#electriccars #tesla #TeslaMotors #teslamodel3 #RenaultZOE IN THE US, ELECTRIC CARS WILL HAVE TO MAKE NOISE http://bit.ly/2eWfCzY pic.twitter.com/078ojwmJeE",0,0,0
"2016-11-15, 8:19 AM",heyimjoew,Joe Wituschek 📎,Right now it's an unknown love. My Tesla doesn't even know I exist yet. But one day  #tesla #teslamodel3 https://twitter.com/elonmusk/status/798370472832352256 …,0,0,0
"2016-11-15, 7:57 AM",TeslaClubUK,Tesla Owners Club UK,It shows really how much of an achievement it is for Tesla to get to where it is now! #tesla #model3 #teslamodel3 #elonmuskhttps://twitter.com/Model3Owners/status/798504533534113792 …,1,0,0
"2016-11-15, 7:51 AM",teknoblog_ru,ТЭКНОБЛОГ,#Hyundai делает ставку в своей стратег ... http://wp.me/p3h0NQ-ivB  #ChevroletBolt #IoniqElectric #TeslaModel3 pic.twitter.com/iMwh5Bw1Mz,0,0,0
"2016-11-15, 7:33 AM",evannex_com,EVANNEX for Tesla,"#TeslaModel3 battery improves 30% says #Tesla CTO JB Straubel, watch here: http://ow.ly/r0Ex306bE7s  $tsla #teslamotors #teslamodels #elonmusk",0,4,6
"2016-11-15, 5:24 AM",AmareshR7,Amaresh Rajaratnam,Tesla Model 3 #tesla #teslamodel3 #TeslaMotors #Elonmusk @elonmusk this looks beautiful!pic.twitter.com/elCu6REMDl,0,0,1
"2016-11-15, 2:33 AM",JayECrawford,❄️Jay E Crawford❄️,"Ion Musk, creator of Nikola-#Tesla electric vehicles. #ScienceCelebs @midnight #NikolaTesla #ElonMusk #TeslaModelS #TeslaModel3 #EVspic.twitter.com/kT36ICyQwG",0,0,0
"2016-11-15, 4:37 PM",LMerchantDesign,Laura Merchant,I am happy to be contributing to a great company who cares about our planet. Reserved my #teslamodel3 today! @TeslaMotors @elonmusk,0,0,2
"2016-11-15, 4:34 PM",LMerchantDesign,Laura Merchant,Late to the game but I just placed a reservation on a @TeslaMotors #Model3 and can't wait for 2 years to go by! #teslamodel3 TY @elonmusk!,1,1,4
"2016-11-15, 4:18 PM",TeslaClubUK,Tesla Owners Club UK,"The Model X takes 6% (8th) of total US market share of Large Luxury SUV Sales #tesla #modelx #teslamodel3 #elonmusk 
http://insideevs.com/tesla-model-x-grabs-6-of-u-s-large-luxury-suv-segment-in-q3/ …",0,0,0
"2016-11-15, 2:49 PM",ElectricCarNews,Morey Schapira,Chevrolet Bolt Wins Motor Trend’s 2017 Car of the Year Award http://dlvr.it/MgPBRP  #Chevrolet #News #chevybolt #teslamodel3,0,0,0
"2016-11-15, 1:33 PM",mdierker,Markus Dierker,"Deutsche #Motorpresse, es wird einfach nicht besser: ""2019, könnte eventuell"" #tesla #teslamodel3 #pressefailhttp://www.autobild.de/artikel/vw-cuve-2019-vorschau-8637581.html …",0,0,0
"2016-11-15, 12:51 PM",evannex_com,EVANNEX for Tesla,"#TeslaModelS voted America's most loved car again, read here: http://ow.ly/zTfe306cpDd  $tsla #teslamotors #teslamodelx #teslamodel3 #tesla",0,9,22
"2016-11-15, 12:18 PM",WaitingForTesla,Waiting For Tesla,Day228: My #TeslaModel3 will emit #BlackSabbath when it slows down.  Let's make that happen.   https://electrek.co/2016/11/14/all-electric-cars-emit-sound-pedestrian/ … via @FredericLambert,0,0,0
"2016-11-15, 11:41 AM",TheTeslaModelS,TeslaModelS,Tesla wil in Europa 'Gigafactory' voor batterijen bouwen #TeslaModelS #teslamodel3 https://fd.nl/ondernemen/1174742/tesla-neemt-duitse-machinebouwer-grohmann-over …,0,2,2
"2016-11-15, 10:56 AM",rayban123,Ray Ban,Has $GM cracked the code for success with an electric vehicle —2017 #Chevy #Bolt has power/range. #teslamodel3 $TSLAhttp://driving.ca/chevrolet/bolt/reviews/road-test/first-drive-2017-chevrolet-bolt …,0,0,1
"2016-11-15, 10:20 AM",Model3Owners,Model 3 Owners Club,Good analysis of possible Supercharging costs: https://model3ownersclub.com/threads/supercharging-beginning-2017.1682/page-2#post-9949 … #Tesla #teslamodel3,0,1,8
"2016-11-15, 9:10 AM",Felnuba,Felipe Núñez Badínez,"""¿Quieres convertirte en ingeniero de coches autónomos?"" https://hipertextual.com/2016/11/ingeniero-de-coches-autonomos … #tecnología #tesla #teslamodel3 #TeslaMotors",0,0,0
"2016-11-15, 8:25 AM",Edelsway,Edelsway,"#electriccars #tesla #TeslaMotors #teslamodel3 #RenaultZOE IN THE US, ELECTRIC CARS WILL HAVE TO MAKE NOISE http://bit.ly/2eWfCzY pic.twitter.com/078ojwmJeE",0,0,0
"2016-11-15, 8:19 AM",heyimjoew,Joe Wituschek 📎,Right now it's an unknown love. My Tesla doesn't even know I exist yet. But one day  #tesla #teslamodel3 https://twitter.com/elonmusk/status/798370472832352256 …,0,0,0
"2016-11-15, 7:57 AM",TeslaClubUK,Tesla Owners Club UK,It shows really how much of an achievement it is for Tesla to get to where it is now! #tesla #model3 #teslamodel3 #elonmuskhttps://twitter.com/Model3Owners/status/798504533534113792 …,1,0,0
"2016-11-15, 7:51 AM",teknoblog_ru,ТЭКНОБЛОГ,#Hyundai делает ставку в своей стратег ... http://wp.me/p3h0NQ-ivB  #ChevroletBolt #IoniqElectric #TeslaModel3 pic.twitter.com/iMwh5Bw1Mz,0,0,0
"2016-11-15, 7:33 AM",evannex_com,EVANNEX for Tesla,"#TeslaModel3 battery improves 30% says #Tesla CTO JB Straubel, watch here: http://ow.ly/r0Ex306bE7s  $tsla #teslamotors #teslamodels #elonmusk",0,4,6
"2016-11-15, 5:24 AM",AmareshR7,Amaresh Rajaratnam,Tesla Model 3 #tesla #teslamodel3 #TeslaMotors #Elonmusk @elonmusk this looks beautiful!pic.twitter.com/elCu6REMDl,0,0,1
"2016-11-15, 2:33 AM",JayECrawford,❄️Jay E Crawford❄️,"Ion Musk, creator of Nikola-#Tesla electric vehicles. #ScienceCelebs @midnight #NikolaTesla #ElonMusk #TeslaModelS #TeslaModel3 #EVspic.twitter.com/kT36ICyQwG",0,0,0
"2016-11-14, 11:28 PM",patrick_herrity,Patrick Herrity,"@elonmusk What are the chances we see the final reveal of #teslamodel3 by Christmas, 2016? Early Christmas present please? : )",0,0,0
"2016-11-14, 5:08 PM",James_Galvin,James Galvin,Cannot wait for the day when I pick up my Tesla Model 3 #Tesla #TeslaModel3 pic.twitter.com/AGGG8u3ozo,0,1,2
"2016-11-15, 12:51 PM",evannex_com,EVANNEX for Tesla,"#TeslaModelS voted America's most loved car again, read here: http://ow.ly/zTfe306cpDd  $tsla #teslamotors #teslamodelx #teslamodel3 #tesla",0,9,22
"2016-11-15, 12:18 PM",WaitingForTesla,Waiting For Tesla,Day228: My #TeslaModel3 will emit #BlackSabbath when it slows down.  Let's make that happen.   https://electrek.co/2016/11/14/all-electric-cars-emit-sound-pedestrian/ … via @FredericLambert,0,0,0
"2016-11-15, 11:41 AM",TheTeslaModelS,TeslaModelS,Tesla wil in Europa 'Gigafactory' voor batterijen bouwen #TeslaModelS #teslamodel3 https://fd.nl/ondernemen/1174742/tesla-neemt-duitse-machinebouwer-grohmann-over …,0,2,2
"2016-11-15, 10:56 AM",rayban123,Ray Ban,Has $GM cracked the code for success with an electric vehicle —2017 #Chevy #Bolt has power/range. #teslamodel3 $TSLAhttp://driving.ca/chevrolet/bolt/reviews/road-test/first-drive-2017-chevrolet-bolt …,0,0,1
"2016-11-15, 10:20 AM",Model3Owners,Model 3 Owners Club,Good analysis of possible Supercharging costs: https://model3ownersclub.com/threads/supercharging-beginning-2017.1682/page-2#post-9949 … #Tesla #teslamodel3,0,1,8
"2016-11-15, 9:10 AM",Felnuba,Felipe Núñez Badínez,"""¿Quieres convertirte en ingeniero de coches autónomos?"" https://hipertextual.com/2016/11/ingeniero-de-coches-autonomos … #tecnología #tesla #teslamodel3 #TeslaMotors",0,0,0
"2016-11-15, 8:25 AM",Edelsway,Edelsway,"#electriccars #tesla #TeslaMotors #teslamodel3 #RenaultZOE IN THE US, ELECTRIC CARS WILL HAVE TO MAKE NOISE http://bit.ly/2eWfCzY pic.twitter.com/078ojwmJeE",0,0,0
"2016-11-15, 8:19 AM",heyimjoew,Joe Wituschek 📎,Right now it's an unknown love. My Tesla doesn't even know I exist yet. But one day  #tesla #teslamodel3 https://twitter.com/elonmusk/status/798370472832352256 …,0,0,0
"2016-11-15, 7:57 AM",TeslaClubUK,Tesla Owners Club UK,It shows really how much of an achievement it is for Tesla to get to where it is now! #tesla #model3 #teslamodel3 #elonmuskhttps://twitter.com/Model3Owners/status/798504533534113792 …,1,0,0
"2016-11-15, 7:51 AM",teknoblog_ru,ТЭКНОБЛОГ,#Hyundai делает ставку в своей стратег ... http://wp.me/p3h0NQ-ivB  #ChevroletBolt #IoniqElectric #TeslaModel3 pic.twitter.com/iMwh5Bw1Mz,0,0,0
"2016-11-15, 7:33 AM",evannex_com,EVANNEX for Tesla,"#TeslaModel3 battery improves 30% says #Tesla CTO JB Straubel, watch here: http://ow.ly/r0Ex306bE7s  $tsla #teslamotors #teslamodels #elonmusk",0,4,6
"2016-11-15, 5:24 AM",AmareshR7,Amaresh Rajaratnam,Tesla Model 3 #tesla #teslamodel3 #TeslaMotors #Elonmusk @elonmusk this looks beautiful!pic.twitter.com/elCu6REMDl,0,0,1
"2016-11-15, 2:33 AM",JayECrawford,❄️Jay E Crawford❄️,"Ion Musk, creator of Nikola-#Tesla electric vehicles. #ScienceCelebs @midnight #NikolaTesla #ElonMusk #TeslaModelS #TeslaModel3 #EVspic.twitter.com/kT36ICyQwG",0,0,0
"2016-11-14, 11:28 PM",patrick_herrity,Patrick Herrity,"@elonmusk What are the chances we see the final reveal of #teslamodel3 by Christmas, 2016? Early Christmas present please? : )",0,0,0
"2016-11-14, 5:08 PM",James_Galvin,James Galvin,Cannot wait for the day when I pick up my Tesla Model 3 #Tesla #TeslaModel3 pic.twitter.com/AGGG8u3ozo,0,1,2
"2016-11-14, 1:42 PM",LargoluvScience,Vedran Largo,Tesla Store is coming to Hannover  #tesla #Hannover #supporttesla #ElectricCar #teslamodel3 #TeslaMotorspic.twitter.com/Z8L7WHaQv1,0,2,6
"2016-11-14, 12:51 PM",evannex_com,EVANNEX for Tesla,"#Tesla is coming to the LA Auto Show, read here: http://ow.ly/AxkK3069XoC  $tsla #teslamotors #teslamodels #teslamodelx #teslamodel3 #elonmusk",0,5,7
"2016-11-14, 12:46 PM",Edelsway,Edelsway,"#tesla #teslamodel3 TESLA MAKES MORE MONEY THAN THE ENTIRE US OIL INDUSTRY, REALLY? http://bit.ly/2g8cqaf pic.twitter.com/B4N3o0Jadc",0,0,0
"2016-11-14, 8:08 AM",alex_pazhyn,ᴏʟᴇᴋsᴀɴᴅʀ ᴘᴀᴢʜʏɴ ⚡️,#teslamodel3 is so yummy pic.twitter.com/GbX8tumxnx,0,0,1
"2016-11-13, 11:08 PM",melvinology,Melvin Richard,"@TeslaMotors new gigafactory will be on Europe somewhere!!!
#tesla #TeslaModel3 #lithiumironbatteries #ElonMusk @elonmusk",0,0,0
"2016-11-15, 5:24 AM",AmareshR7,Amaresh Rajaratnam,Tesla Model 3 #tesla #teslamodel3 #TeslaMotors #Elonmusk @elonmusk this looks beautiful!pic.twitter.com/elCu6REMDl,0,0,1
"2016-11-14, 11:28 PM",patrick_herrity,Patrick Herrity,"@elonmusk What are the chances we see the final reveal of #teslamodel3 by Christmas, 2016? Early Christmas present please? : )",0,0,0
"2016-11-14, 5:08 PM",James_Galvin,James Galvin,Cannot wait for the day when I pick up my Tesla Model 3 #Tesla #TeslaModel3 pic.twitter.com/AGGG8u3ozo,0,1,2
"2016-11-14, 1:42 PM",LargoluvScience,Vedran Largo,Tesla Store is coming to Hannover  #tesla #Hannover #supporttesla #ElectricCar #teslamodel3 #TeslaMotorspic.twitter.com/Z8L7WHaQv1,0,2,6
"2016-11-14, 12:51 PM",evannex_com,EVANNEX for Tesla,"#Tesla is coming to the LA Auto Show, read here: http://ow.ly/AxkK3069XoC  $tsla #teslamotors #teslamodels #teslamodelx #teslamodel3 #elonmusk",0,5,7
"2016-11-14, 12:46 PM",Edelsway,Edelsway,"#tesla #teslamodel3 TESLA MAKES MORE MONEY THAN THE ENTIRE US OIL INDUSTRY, REALLY? http://bit.ly/2g8cqaf pic.twitter.com/B4N3o0Jadc",0,0,0
"2016-11-14, 8:08 AM",alex_pazhyn,ᴏʟᴇᴋsᴀɴᴅʀ ᴘᴀᴢʜʏɴ ⚡️,#teslamodel3 is so yummy pic.twitter.com/GbX8tumxnx,0,0,1
"2016-11-13, 11:08 PM",melvinology,Melvin Richard,"@TeslaMotors new gigafactory will be on Europe somewhere!!!
#tesla #TeslaModel3 #lithiumironbatteries #ElonMusk @elonmusk",0,0,0
"2016-11-13, 10:38 PM",RepsforGenius,Bree Of Tart,All I'm saying is that the future pres better not fuck with incentives on the #teslamodel3 I ordered.,0,0,0
"2016-11-13, 3:03 PM",Model3Owners,Model 3 Owners Club,Interior options packages on Model X points to streamlined Model 3 options https://model3ownersclub.com/threads/new-interior-finish-packages-on-model-x.1745/ … #Tesla #TeslaModel3,0,4,12
"2016-11-13, 11:33 AM",grsmith8,Epistulae140,Said to be similar to the #teslamodel3 after some *minor design revisions* https://twitter.com/RoadandTrack/status/797833413134876672 …,0,0,0
"2016-11-13, 10:42 AM",BCGinItaly,BCGinItaly,Perché tutti vogliono un'auto @TeslaMotors? Su @espressonline il punto di BCG: http://bit.ly/1WXpKuV . #Tesla #TeslaModel3 #electricvehicle,0,1,0
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-14, 11:28 PM",patrick_herrity,Patrick Herrity,"@elonmusk What are the chances we see the final reveal of #teslamodel3 by Christmas, 2016? Early Christmas present please? : )",0,0,0
"2016-11-14, 5:08 PM",James_Galvin,James Galvin,Cannot wait for the day when I pick up my Tesla Model 3 #Tesla #TeslaModel3 pic.twitter.com/AGGG8u3ozo,0,1,2
"2016-11-14, 1:42 PM",LargoluvScience,Vedran Largo,Tesla Store is coming to Hannover  #tesla #Hannover #supporttesla #ElectricCar #teslamodel3 #TeslaMotorspic.twitter.com/Z8L7WHaQv1,0,2,6
"2016-11-14, 12:51 PM",evannex_com,EVANNEX for Tesla,"#Tesla is coming to the LA Auto Show, read here: http://ow.ly/AxkK3069XoC  $tsla #teslamotors #teslamodels #teslamodelx #teslamodel3 #elonmusk",0,5,7
"2016-11-14, 12:46 PM",Edelsway,Edelsway,"#tesla #teslamodel3 TESLA MAKES MORE MONEY THAN THE ENTIRE US OIL INDUSTRY, REALLY? http://bit.ly/2g8cqaf pic.twitter.com/B4N3o0Jadc",0,0,0
"2016-11-14, 8:08 AM",alex_pazhyn,ᴏʟᴇᴋsᴀɴᴅʀ ᴘᴀᴢʜʏɴ ⚡️,#teslamodel3 is so yummy pic.twitter.com/GbX8tumxnx,0,0,1
"2016-11-13, 11:08 PM",melvinology,Melvin Richard,"@TeslaMotors new gigafactory will be on Europe somewhere!!!
#tesla #TeslaModel3 #lithiumironbatteries #ElonMusk @elonmusk",0,0,0
"2016-11-13, 10:38 PM",RepsforGenius,Bree Of Tart,All I'm saying is that the future pres better not fuck with incentives on the #teslamodel3 I ordered.,0,0,0
"2016-11-13, 3:03 PM",Model3Owners,Model 3 Owners Club,Interior options packages on Model X points to streamlined Model 3 options https://model3ownersclub.com/threads/new-interior-finish-packages-on-model-x.1745/ … #Tesla #TeslaModel3,0,4,12
"2016-11-13, 11:33 AM",grsmith8,Epistulae140,Said to be similar to the #teslamodel3 after some *minor design revisions* https://twitter.com/RoadandTrack/status/797833413134876672 …,0,0,0
"2016-11-13, 10:42 AM",BCGinItaly,BCGinItaly,Perché tutti vogliono un'auto @TeslaMotors? Su @espressonline il punto di BCG: http://bit.ly/1WXpKuV . #Tesla #TeslaModel3 #electricvehicle,0,1,0
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-10, 7:55 AM",mkonkolowicz,Maciej Konkolowicz,3x #SuperCharger installed #TheZLot. #askandyoushallreceive #teslamodel3 #gettingready… https://www.instagram.com/p/BMoWHsBBKzT/,0,0,0
"2016-11-10, 5:52 AM",vitorrindia,vitorr,"http://vitorr.com/post-details.php?postid=2646 … #TeslaModel3 will #feature new type of #glass developed in-house, #ElonMusk.#read #tweet #vitrorr #tech #climate",0,2,1
"2016-11-14, 5:08 PM",James_Galvin,James Galvin,Cannot wait for the day when I pick up my Tesla Model 3 #Tesla #TeslaModel3 pic.twitter.com/AGGG8u3ozo,0,1,2
"2016-11-14, 1:42 PM",LargoluvScience,Vedran Largo,Tesla Store is coming to Hannover  #tesla #Hannover #supporttesla #ElectricCar #teslamodel3 #TeslaMotorspic.twitter.com/Z8L7WHaQv1,0,2,6
"2016-11-14, 12:51 PM",evannex_com,EVANNEX for Tesla,"#Tesla is coming to the LA Auto Show, read here: http://ow.ly/AxkK3069XoC  $tsla #teslamotors #teslamodels #teslamodelx #teslamodel3 #elonmusk",0,5,7
"2016-11-14, 12:46 PM",Edelsway,Edelsway,"#tesla #teslamodel3 TESLA MAKES MORE MONEY THAN THE ENTIRE US OIL INDUSTRY, REALLY? http://bit.ly/2g8cqaf pic.twitter.com/B4N3o0Jadc",0,0,0
"2016-11-14, 8:08 AM",alex_pazhyn,ᴏʟᴇᴋsᴀɴᴅʀ ᴘᴀᴢʜʏɴ ⚡️,#teslamodel3 is so yummy pic.twitter.com/GbX8tumxnx,0,0,1
"2016-11-13, 11:08 PM",melvinology,Melvin Richard,"@TeslaMotors new gigafactory will be on Europe somewhere!!!
#tesla #TeslaModel3 #lithiumironbatteries #ElonMusk @elonmusk",0,0,0
"2016-11-13, 10:38 PM",RepsforGenius,Bree Of Tart,All I'm saying is that the future pres better not fuck with incentives on the #teslamodel3 I ordered.,0,0,0
"2016-11-13, 3:03 PM",Model3Owners,Model 3 Owners Club,Interior options packages on Model X points to streamlined Model 3 options https://model3ownersclub.com/threads/new-interior-finish-packages-on-model-x.1745/ … #Tesla #TeslaModel3,0,4,12
